Year,Month,Period,Region,Country,OpCo Code,OpCo Name,BU,SC Function,Account,Account Description,Channel,AccDetail,Scenario,Currency,Amount
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-63052.2
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-31526.1
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,3605475.84
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227100T,Factory Costs,SC,F_CLO,Actual,USD,-330328.86
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227000T,Factory (under)/over recovery,SC,F_CLO,Actual,USD,-6735.61
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-3391070.01
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,214405.84
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-157630.51
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,56775.33
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PROD_PAIRS,Production Pairs,SC,F_CLO,Budget,USD,321485
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,3344727.86
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,234130.95
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-3344727.86
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227100I,Factory Personnel,SC,F_CLO,Budget,USD,-140478.57
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227200I,Other Factory costs,SC,F_CLO,Budget,USD,-170581.12
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227600I,Recoveries of Factory,SC,F_CLO,Budget,USD,307949.09
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-26757.82
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-60205.1
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-60205.1
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-30102.55
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,3578858.81
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227100T,Factory Costs,SC,F_CLO,Budget,USD,-311059.69
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227000T,Factory (under)/over recovery,SC,F_CLO,Budget,USD,-3110.6
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-3374596.28
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,204262.53
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-150512.75
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,53749.78
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Actual,USD,154559
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,2190596.74
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,114378.45
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-2190596.74
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-34181.27
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Actual,USD,-3391.89
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-43417.17
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-43417.17
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-21708.58
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,2304975.19
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-2228169.9
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,76805.29
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-108542.91
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,-31737.62
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Budget,USD,163254
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,2360407.96
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,141624.48
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-2360407.96
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-33045.71
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Budget,USD,4720.82
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-42487.34
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-42487.34
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-21243.67
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,2502032.44
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-2388732.85
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,113299.58
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-106218.36
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,7081.22
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Actual,USD,116777
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,1183435.08
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,76151.49
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-1183435.08
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-5652.39
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_224000I,PPV,SC,F_CLO,Actual,USD,-2330.76
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-22732.6
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-22732.6
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-11366.3
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,1259586.57
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-1191418.24
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,68168.34
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-56831.51
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,11336.83
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Budget,USD,113022
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,1149942.34
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,63246.83
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-1149942.34
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-6899.65
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_224000I,PPV,SC,F_CLO,Budget,USD,2299.88
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-20698.96
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-20698.96
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-10349.48
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,1213189.17
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-1154542.11
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,58647.06
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-51747.41
2026,8,202608,Latam,Peru,PE01,Peru OpCo,XYZ Ltd,Local Sourcing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,6899.65
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Actual,USD,189392
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,4235056.39
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,236552.35
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-4235056.39
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-52504.09
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Actual,USD,42231.69
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-76596.41
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-76596.41
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-38298.2
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,4471608.74
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-4245328.79
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,226279.95
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-191491.02
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,34788.93
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Budget,USD,195905
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,4316174.55
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,258970.47
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-4316174.55
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-60426.44
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Budget,USD,8632.35
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-77691.14
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-77691.14
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-38845.57
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,4575145.03
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-4367968.65
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,207176.38
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-194227.85
2026,8,202608,Europe,Italy,IT01,Italy OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,12948.52
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Actual,USD,166743
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,5086425.54
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,293345.73
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-5086425.54
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-76232.84
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_224000I,PPV,SC,F_CLO,Actual,USD,-9433.78
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-90128.26
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-90128.26
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-45064.13
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,5379771.26
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-5172092.16
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,207679.11
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-225320.65
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,-17641.54
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Budget,USD,163254
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,4945616.68
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,296737.0
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-4945616.68
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-69238.63
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_224000I,PPV,SC,F_CLO,Budget,USD,9891.23
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-89021.1
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-89021.1
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-44510.55
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,5242353.68
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-5004964.08
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,237389.6
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-222552.75
2026,8,202608,Europe,Italy,IT02,AW Lab Italy,AW Lab,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,14836.85
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Actual,USD,121000
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,2321361.06
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,131985.64
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-2321361.06
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-34895.93
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Actual,USD,8209.41
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-44286.07
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-44286.07
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-22143.04
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,2453346.71
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-2348047.58
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,105299.13
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-110715.19
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,-5416.06
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Budget,USD,130603
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,2517768.49
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,151066.11
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-2517768.49
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-35248.76
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Budget,USD,5035.54
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-45319.83
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-45319.83
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-22659.92
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,2668834.6
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-2547981.71
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,120852.89
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-113299.58
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,7553.31
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PROD_PAIRS,Production Pairs,SC,F_CLO,Actual,USD,156965
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,1887010.52
