Billing Document,Billing Date,Document Type,Company Code,Sales Organization,Distribution Channel,Division,Sold-to Party Name,Payer,Country Key,Material Description,Net Value,Currency,Reference Sales Order,Fiscal Year Period,Created By,Created On
1900000198,2025-12-02,F2,NL01,NL01,10,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Sensor Calibration Kit,43976.88,EUR,SO-6054171,2025/12,R.JANSSEN,2025-12-02
1900000199,2025-08-06,F2,NL01,NL01,10,00,Groenendijk Handel B.V.,Groenendijk Handel B.V.,Netherlands,Technical Training Package,19680.72,EUR,SO-1578606,2025/08,BATCHJOB,2025-08-06
1900000201,2025-08-12,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,PLC Programming Unit,7258.48,EUR,SO-2773199,2025/08,M.DEVRIES,2025-08-12
1900000202,2025-10-23,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Sensor Calibration Kit,9626.67,EUR,SO-9307549,2025/10,M.DEVRIES,2025-10-23
1900000204,2025-11-25,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Technical Training Package,10668.86,EUR,SO-5805322,2025/11,BATCHJOB,2025-11-25
1900000205,2025-11-10,F2,NL01,NL01,10,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,Sensor Calibration Kit,22500.0,EUR,SO-8035733,2025/11,R.JANSSEN,2025-11-10
1900000207,2026-03-12,F2,NL01,NL01,10,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Hydraulic Pump Unit HP-450,4278.73,EUR,SO-9508647,2026/03,A.KOK,2026-03-12
1900000208,2025-10-30,F2,NL01,NL01,10,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,ERP Connector License (Annual),4638.24,EUR,SO-8398430,2025/10,S.BAKKER,2025-10-30
1900000209,2026-03-03,F2,NL01,NL01,30,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Hydraulic Pump Unit HP-450,7945.44,EUR,SO-4481127,2026/03,M.DEVRIES,2026-03-03
1900000211,2026-02-04,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Annual Maintenance Contract,17838.54,EUR,SO-7942895,2026/02,S.BAKKER,2026-02-04
1900000213,2025-10-17,F2,NL01,NL01,20,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Sensor Calibration Kit,5939.25,EUR,SO-4535882,2025/10,S.BAKKER,2025-10-17
1900000215,2025-10-07,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,ERP Connector License (Annual),23591.44,EUR,SO-5305326,2025/10,BATCHJOB,2025-10-07
1900000217,2026-01-08,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Custom Integration Services,18137.14,EUR,SO-9939458,2026/01,M.DEVRIES,2026-01-08
1900000218,2025-06-04,F2,NL01,NL01,30,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Implementation Consulting Services,11684.46,EUR,SO-7257565,2025/06,A.KOK,2025-06-04
1900000220,2025-12-26,F2,NL01,NL01,20,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Industrial Network Switch NS-24,27093.13,EUR,SO-7593498,2025/12,S.BAKKER,2025-12-26
1900000221,2026-03-26,F2,NL01,NL01,20,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Annual Maintenance Contract,22764.52,EUR,SO-1691144,2026/03,R.JANSSEN,2026-03-26
1900000222,2025-10-28,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Electric Motor EM-750,29841.02,EUR,SO-3643635,2025/10,R.JANSSEN,2025-10-28
1900000223,2025-09-22,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Conveyor Belt System CB-12,18778.1,EUR,SO-3424028,2025/09,M.DEVRIES,2025-09-22
1900000225,2026-01-30,F2,NL01,NL01,30,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Industrial Sensor Module X200,20689.49,EUR,SO-1054026,2026/01,BATCHJOB,2026-01-30
1900000227,2025-12-24,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Automation Controller Pro,23499.36,EUR,SO-1457387,2025/12,S.BAKKER,2025-12-24
1900000228,2025-05-29,F2,NL01,NL01,30,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Support Retainer Services,4850.51,EUR,SO-2842302,2025/05,M.DEVRIES,2025-05-29
1900000229,2025-09-04,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Custom Integration Services,3890.34,EUR,SO-7741457,2025/09,S.BAKKER,2025-09-04
1900000230,2025-06-04,F2,NL01,NL01,10,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Sensor Calibration Kit,9500.0,EUR,SO-4206103,2025/06,A.KOK,2025-06-04
1900000232,2025-05-14,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Industrial Sensor Module X200,23675.99,EUR,SO-5766911,2025/05,R.JANSSEN,2025-05-14
1900000233,2025-11-28,F2,NL01,NL01,10,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Automation Controller Pro,10660.07,EUR,SO-1786203,2025/11,R.JANSSEN,2025-11-28
1900000234,2025-10-14,F2,NL01,NL01,30,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Warehouse Management Module,11000.0,EUR,SO-4499615,2025/10,A.KOK,2025-10-14
1900000235,2025-12-22,F2,NL01,NL01,10,00,Mulder Groothandel B.V.,Mulder Groothandel B.V.,Netherlands,Automation Controller Pro,20273.12,EUR,SO-8633779,2025/12,R.JANSSEN,2025-12-22
1900000236,2025-08-15,F2,NL01,NL01,20,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Data Migration Services,17799.68,EUR,SO-4355670,2025/08,BATCHJOB,2025-08-15
1900000238,2025-09-11,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Electric Motor EM-750,13819.82,EUR,SO-7659610,2025/09,M.DEVRIES,2025-09-11
1900000239,2025-10-27,F2,NL01,NL01,20,00,Mulder Groothandel B.V.,Mulder Groothandel B.V.,Netherlands,Automation Controller Pro,7379.54,EUR,SO-4334615,2025/10,BATCHJOB,2025-10-27
1900000240,2025-08-23,F2,NL01,NL01,20,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,PLC Programming Unit,22161.17,EUR,SO-9402867,2025/08,M.DEVRIES,2025-08-23
1900000241,2025-09-22,F2,NL01,NL01,20,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,Cloud Hosting Subscription (Annual),28563.51,EUR,SO-4913119,2025/09,M.DEVRIES,2025-09-22
1900000242,2025-09-19,F2,NL01,NL01,20,00,Van Leeuwen Staal B.V.,Van Leeuwen Staal B.V.,Netherlands,Industrial Sensor Module X200,24754.51,EUR,SO-4153245,2025/09,BATCHJOB,2025-09-19
1900000243,2025-05-22,F2,NL01,NL01,10,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,Implementation Consulting Services,35220.3,EUR,SO-2738978,2025/05,R.JANSSEN,2025-05-22
1900000245,2025-10-03,F2,NL01,NL01,10,00,Kok Software B.V.,Kok Software B.V.,Netherlands,Data Migration Services,14453.85,EUR,SO-3441467,2025/10,A.KOK,2025-10-03
1900000247,2025-09-22,G2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Analytics Suite License (Annual),-6150.0,EUR,SO-1725866,2025/09,R.JANSSEN,2025-09-22
1900000248,2026-03-26,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Automation Controller Pro,15563.04,EUR,SO-9592036,2026/03,R.JANSSEN,2026-03-26
1900000249,2025-05-30,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Annual Maintenance Contract,12500.0,EUR,SO-3494535,2025/05,A.KOK,2025-05-30
1900000250,2026-03-04,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Annual Maintenance Contract,36107.57,EUR,SO-2968111,2026/03,M.DEVRIES,2026-03-04
1900000252,2025-10-21,F2,NL01,NL01,10,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Industrial Sensor Module X200,22514.64,EUR,SO-6636894,2025/10,R.JANSSEN,2025-10-21
1900000253,2026-03-06,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Technical Training Package,13500.0,EUR,SO-8261565,2026/03,S.BAKKER,2026-03-06
1900000254,2026-02-09,F2,NL01,NL01,10,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Custom Integration Services,14785.11,EUR,SO-3542106,2026/02,S.BAKKER,2026-02-09
1900000256,2026-02-19,F2,NL01,NL01,20,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Conveyor Belt System CB-12,15110.17,EUR,SO-7800446,2026/02,BATCHJOB,2026-02-19
1900000257,2025-09-10,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Standard Spare Parts Bundle,73904.8,EUR,SO-1830844,2025/09,BATCHJOB,2025-09-10
1900000259,2025-09-09,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Warehouse Management Module,20089.32,EUR,SO-6103511,2025/09,M.DEVRIES,2025-09-09
1900000260,2025-12-03,F2,NL01,NL01,20,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,Sensor Calibration Kit,8686.9,EUR,SO-5669265,2025/12,M.DEVRIES,2025-12-03
1900000262,2025-05-06,F2,NL01,NL01,10,00,Peters Automatisering B.V.,Peters Automatisering B.V.,Netherlands,Conveyor Belt System CB-12,22834.85,EUR,SO-5756260,2025/05,R.JANSSEN,2025-05-06
1900000264,2026-01-18,F2,NL01,NL01,10,00,Mulder Groothandel B.V.,Mulder Groothandel B.V.,Netherlands,Annual Maintenance Contract,20489.19,EUR,SO-8662577,2026/01,R.JANSSEN,2026-01-18
1900000266,2025-04-10,F2,NL01,NL01,10,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,ERP Connector License (Annual),10213.53,EUR,SO-4029469,2025/04,A.KOK,2025-04-10
1900000267,2026-02-09,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Conveyor Belt System CB-12,5623.02,EUR,SO-8603756,2026/02,R.JANSSEN,2026-02-09
1900000269,2025-09-29,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Industrial Network Switch NS-24,1712.31,EUR,SO-2130778,2025/09,M.DEVRIES,2025-09-29
1900000270,2025-11-26,F2,NL01,NL01,30,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Conveyor Belt System CB-12,3498.22,EUR,SO-3242578,2025/11,M.DEVRIES,2025-11-26
1900000272,2026-01-22,F2,NL01,NL01,30,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Industrial Sensor Module X200,25010.68,EUR,SO-9657538,2026/01,M.DEVRIES,2026-01-22
1900000273,2025-05-07,F2,NL01,NL01,20,00,Groenendijk Handel B.V.,Groenendijk Handel B.V.,Netherlands,Hydraulic Pump Unit HP-450,5801.95,EUR,SO-9457257,2025/05,M.DEVRIES,2025-05-07
1900000274,2025-05-15,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Annual Maintenance Contract,27855.1,EUR,SO-8846801,2025/05,M.DEVRIES,2025-05-15
1900000275,2025-10-24,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Annual Maintenance Contract,5210.9,EUR,SO-8912153,2025/10,A.KOK,2025-10-24
1900000276,2026-02-11,F2,NL01,NL01,30,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Sensor Calibration Kit,16872.78,EUR,SO-4117785,2026/02,S.BAKKER,2026-02-11
1900000277,2025-08-29,F2,NL01,NL01,20,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Support Retainer Services,20337.72,EUR,SO-5285205,2025/08,BATCHJOB,2025-08-29
1900000279,2026-01-22,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Industrial Network Switch NS-24,8775.59,EUR,SO-1099500,2026/01,R.JANSSEN,2026-01-22
1900000281,2025-12-03,F2,NL01,NL01,10,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Conveyor Belt System CB-12,46011.09,EUR,SO-8067250,2025/12,S.BAKKER,2025-12-03
1900000282,2025-06-12,F2,NL01,NL01,10,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Warehouse Management Module,32307.65,EUR,SO-4209409,2025/06,M.DEVRIES,2025-06-12
1900000284,2026-01-07,F2,NL01,NL01,20,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Electric Motor EM-750,25500.0,EUR,SO-4342791,2026/01,M.DEVRIES,2026-01-07
1900000285,2026-02-24,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Support Retainer Services,14033.0,EUR,SO-6289005,2026/02,S.BAKKER,2026-02-24
1900000286,2025-12-30,F2,NL01,NL01,20,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Standard Spare Parts Bundle,27500.0,EUR,SO-4160815,2025/12,BATCHJOB,2025-12-30
1900000287,2025-05-26,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Automation Controller Pro,12838.36,EUR,SO-3779300,2025/05,R.JANSSEN,2025-05-26
1900000289,2025-05-06,F2,NL01,NL01,30,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Analytics Suite License (Annual),19832.08,EUR,SO-5684636,2025/05,BATCHJOB,2025-05-06
1900000290,2025-05-06,F2,NL01,NL01,10,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Hydraulic Pump Unit HP-450,17724.57,EUR,SO-4566827,2025/05,A.KOK,2025-05-06
1900000292,2026-02-18,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Industrial Sensor Module X200,18929.54,EUR,SO-9747007,2026/02,BATCHJOB,2026-02-18
1900000293,2025-09-14,F2,NL01,NL01,10,00,Van Leeuwen Staal B.V.,Van Leeuwen Staal B.V.,Netherlands,Safety System Upgrade Kit,18273.34,EUR,SO-7067233,2025/09,M.DEVRIES,2025-09-14
1900000295,2025-04-01,G2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Industrial Sensor Module X200,-8375.6,EUR,SO-5390570,2025/04,A.KOK,2025-04-01
1900000297,2026-03-16,F2,NL01,NL01,20,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Conveyor Belt System CB-12,30175.37,EUR,SO-3289609,2026/03,S.BAKKER,2026-03-16
1900000298,2025-11-25,F2,NL01,NL01,20,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Sensor Calibration Kit,6388.72,EUR,SO-1208437,2025/11,BATCHJOB,2025-11-25
1900000299,2026-03-20,F2,NL01,NL01,20,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Annual Maintenance Contract,25629.42,EUR,SO-2592036,2026/03,R.JANSSEN,2026-03-20
1900000300,2025-04-24,F2,NL01,NL01,10,00,Peters Automatisering B.V.,Peters Automatisering B.V.,Netherlands,Safety System Upgrade Kit,2884.69,EUR,SO-1913415,2025/04,R.JANSSEN,2025-04-24
1900000301,2025-06-27,F2,NL01,NL01,30,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Standard Spare Parts Bundle,12500.0,EUR,SO-6665648,2025/06,BATCHJOB,2025-06-27
1900000302,2025-08-12,F2,NL01,NL01,30,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Standard Spare Parts Bundle,26566.45,EUR,SO-7544162,2025/08,S.BAKKER,2025-08-12
1900000303,2025-11-30,F2,NL01,NL01,30,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Warehouse Management Module,21544.07,EUR,SO-6731884,2025/11,A.KOK,2025-11-30
1900000305,2025-04-12,F2,NL01,NL01,20,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Standard Spare Parts Bundle,15177.41,EUR,SO-5327556,2025/04,R.JANSSEN,2025-04-12
1900000306,2025-12-17,F2,NL01,NL01,10,00,Scholten Data Center Services B.V.,Scholten Data Center Services B.V.,Netherlands,Conveyor Belt System CB-12,14877.1,EUR,SO-3789281,2025/12,R.JANSSEN,2025-12-17
1900000307,2025-09-25,F2,NL01,NL01,30,00,Mulder Groothandel B.V.,Mulder Groothandel B.V.,Netherlands,Industrial Network Switch NS-24,10643.19,EUR,SO-4223854,2025/09,S.BAKKER,2025-09-25
1900000309,2025-10-01,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Analytics Suite License (Annual),18870.45,EUR,SO-9421445,2025/10,M.DEVRIES,2025-10-01
1900000311,2025-11-05,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Hydraulic Pump Unit HP-450,14242.82,EUR,SO-1166271,2025/11,M.DEVRIES,2025-11-05
1900000312,2026-03-04,F2,NL01,NL01,10,00,Groenendijk Handel B.V.,Groenendijk Handel B.V.,Netherlands,ERP Connector License (Annual),1357.34,EUR,SO-5114314,2026/03,A.KOK,2026-03-04
1900000313,2025-05-19,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Custom Integration Services,5531.87,EUR,SO-8142716,2025/05,BATCHJOB,2025-05-19
1900000314,2025-05-08,F2,NL01,NL01,10,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Automation Controller Pro,5000.0,EUR,SO-4465181,2025/05,R.JANSSEN,2025-05-08
1900000316,2026-02-27,F2,NL01,NL01,10,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Data Migration Services,4310.61,EUR,SO-5326291,2026/02,BATCHJOB,2026-02-27
1900000318,2025-10-16,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Hydraulic Pump Unit HP-450,37306.99,EUR,SO-6589222,2025/10,A.KOK,2025-10-16
1900000320,2025-12-17,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Annual Maintenance Contract,16310.68,EUR,SO-5879414,2025/12,BATCHJOB,2025-12-17
1900000322,2025-10-21,F2,NL01,NL01,30,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Cloud Hosting Subscription (Annual),33049.39,EUR,SO-2281304,2025/10,A.KOK,2025-10-21
1900000323,2025-05-30,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Annual Maintenance Contract,13058.58,EUR,SO-7119526,2025/05,S.BAKKER,2025-05-30
1900000325,2026-01-03,F2,NL01,NL01,10,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Industrial Sensor Module X200,2896.23,EUR,SO-8914437,2026/01,M.DEVRIES,2026-01-03
1900000326,2025-10-21,F2,NL01,NL01,10,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Custom Integration Services,25420.14,EUR,SO-2123588,2025/10,A.KOK,2025-10-21
1900000328,2026-02-03,F2,NL01,NL01,10,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Sensor Calibration Kit,15799.13,EUR,SO-6786451,2026/02,S.BAKKER,2026-02-03
1900000329,2025-06-08,F2,NL01,NL01,20,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,Warehouse Management Module,9116.71,EUR,SO-4379830,2025/06,S.BAKKER,2025-06-08
1900000330,2025-10-24,F2,NL01,NL01,10,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Data Migration Services,24961.63,EUR,SO-2454435,2025/10,A.KOK,2025-10-24
1900000331,2026-02-26,F2,NL01,NL01,30,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Automation Controller Pro,15419.65,EUR,SO-5527581,2026/02,BATCHJOB,2026-02-26
1900000332,2026-02-23,F2,NL01,NL01,10,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,ERP Connector License (Annual),15000.0,EUR,SO-3035231,2026/02,S.BAKKER,2026-02-23
1900000334,2025-12-18,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Warehouse Management Module,12426.32,EUR,SO-2651891,2025/12,BATCHJOB,2025-12-18
1900000335,2025-06-20,F2,NL01,NL01,10,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Electric Motor EM-750,12067.67,EUR,SO-4613626,2025/06,M.DEVRIES,2025-06-20
1900000336,2025-10-03,F2,NL01,NL01,20,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Cloud Hosting Subscription (Annual),19022.0,EUR,SO-5782560,2025/10,A.KOK,2025-10-03
1900000337,2025-05-06,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Support Retainer Services,36139.25,EUR,SO-2258220,2025/05,A.KOK,2025-05-06
1900000338,2025-11-19,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Safety System Upgrade Kit,16014.59,EUR,SO-7213991,2025/11,R.JANSSEN,2025-11-19
1900000340,2025-10-23,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Cloud Hosting Subscription (Annual),11368.32,EUR,SO-5059526,2025/10,BATCHJOB,2025-10-23
1900000341,2025-08-26,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Custom Integration Services,4339.44,EUR,SO-6541804,2025/08,R.JANSSEN,2025-08-26
1900000343,2025-07-24,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Support Retainer Services,17078.98,EUR,SO-9562314,2025/07,A.KOK,2025-07-24
1900000345,2026-02-27,F2,NL01,NL01,20,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Safety System Upgrade Kit,14159.03,EUR,SO-7324560,2026/02,BATCHJOB,2026-02-27
1900000346,2026-02-11,F2,NL01,NL01,10,00,Scholten Data Center Services B.V.,Scholten Data Center Services B.V.,Netherlands,Hydraulic Pump Unit HP-450,7275.35,EUR,SO-8420418,2026/02,M.DEVRIES,2026-02-11
1900000347,2026-03-09,F2,NL01,NL01,10,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Electric Motor EM-750,2000.0,EUR,SO-4829333,2026/03,R.JANSSEN,2026-03-09
1900000349,2025-04-10,F2,NL01,NL01,20,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Cloud Hosting Subscription (Annual),11000.0,EUR,SO-5064350,2025/04,A.KOK,2025-04-10
1900000351,2025-10-08,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Electric Motor EM-750,4805.5,EUR,SO-6104698,2025/10,BATCHJOB,2025-10-08
1900000352,2026-03-15,F2,NL01,NL01,20,00,Scholten Data Center Services B.V.,Scholten Data Center Services B.V.,Netherlands,Cloud Hosting Subscription (Annual),6640.93,EUR,SO-3771185,2026/03,S.BAKKER,2026-03-15
1900000353,2026-01-05,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,ERP Connector License (Annual),23198.05,EUR,SO-1310987,2026/01,A.KOK,2026-01-05
1900000354,2026-01-14,F2,NL01,NL01,30,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Technical Training Package,13636.58,EUR,SO-3612831,2026/01,A.KOK,2026-01-14
1900000356,2026-02-04,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Analytics Suite License (Annual),23193.57,EUR,SO-5590944,2026/02,A.KOK,2026-02-04
1900000357,2026-02-19,F2,NL01,NL01,10,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Industrial Sensor Module X200,50601.34,EUR,SO-6908819,2026/02,BATCHJOB,2026-02-19
1900000358,2025-04-14,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Conveyor Belt System CB-12,5227.07,EUR,SO-9307531,2025/04,S.BAKKER,2025-04-14
1900000360,2026-03-18,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Conveyor Belt System CB-12,13456.99,EUR,SO-3913017,2026/03,R.JANSSEN,2026-03-18
1900000361,2025-04-21,F2,NL01,NL01,20,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,ERP Connector License (Annual),11466.47,EUR,SO-3257181,2025/04,M.DEVRIES,2025-04-21
