hs_code,description,bcd_rate,aidc_rate,health_cess_rate,fta_code,notification_no
06024000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
06031200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07031020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07039000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07042000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07049000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07051100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07051900,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
07052100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07052900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07094000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07095100,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
07095200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07095300,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07095400,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07095500,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07095600,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07095900,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07097000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07099100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07099990,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
07103000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07112000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07114000,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
07115100,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
07115900,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
07119010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07119020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07119090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07123100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07123200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07123300,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07123400,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07123900,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07133200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07133400,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07141000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07142000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07143000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07144000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07145000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
07149010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
07149090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08012100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08012200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08022100,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08022200,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08023100,All goods,80.0,0.0,0.0,India-UK CETA,29/2026-Customs
08024100,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08024200,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08025100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08025200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08031010,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
08031090,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
08039010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08039090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08041010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08041090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08042010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08042090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08045029,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08045030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08045040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08045090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08052200,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
08052900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08071100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08072000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08084000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08091000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08092100,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
08104010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08104020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08104090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08106000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08107000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08109020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08109030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08109040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08109050,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08111010,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
08111020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08111090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08112010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08112020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08112090,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08119011,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
08119012,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
08119019,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08119091,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
08119092,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
08119099,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08121000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08129010,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
08129090,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
08131000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
08132000,All goods,20.0,0.0,0.0,India-UK CETA,29/2026-Customs
08133000,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
08134010,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
08134020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
08134030,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
08134040,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
08134090,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
08140000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
09030000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09041150,All goods,63.0,0.0,0.0,India-UK CETA,29/2026-Customs
09041160,All goods,63.0,0.0,0.0,India-UK CETA,29/2026-Customs
09041170,All goods,63.0,0.0,0.0,India-UK CETA,29/2026-Customs
09041180,All goods,63.0,0.0,0.0,India-UK CETA,29/2026-Customs
09042110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09042120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09042229,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09051000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09052000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09061120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09061910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09096121,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09096129,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09096131,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09096141,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09096149,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09096210,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09096220,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09096230,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09096240,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
09102020,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
09109911,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
09109912,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
09109913,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
09109915,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
09109919,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
09109921,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
09109923,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
09109925,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
09109926,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
10011900,All goods,36.0,0.0,0.0,India-UK CETA,29/2026-Customs
10021000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10029000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10031000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10041000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10063092,All goods,63.0,0.0,0.0,India-UK CETA,29/2026-Customs
10081010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10081090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10083010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10083090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10084000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10085000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10086000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10089010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
10089090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
11022000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11029010,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11029021,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11029022,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11029029,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11029090,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11031110,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11031120,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11031300,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11031900,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11032000,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11041900,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11042300,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
11042900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
11043000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11051000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11052000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11061010,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11061090,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11062010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
11062020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
11062090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
11063010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
11063020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
11063030,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
11063090,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11071000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11072000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11081100,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11081200,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11081300,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
11081400,All goods,40.0,0.0,0.0,India-UK CETA,29/2026-Customs
11081910,All goods,40.0,0.0,0.0,India-UK CETA,29/2026-Customs
11081990,All goods,40.0,0.0,0.0,India-UK CETA,29/2026-Customs
11082000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
12072100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12072900,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
12073010,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
12073090,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
12074010,All goods,28.5,0.0,0.0,India-UK CETA,29/2026-Customs
12077010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12079100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12079910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12079920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12079940,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12079950,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12079990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12091000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12092100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12092200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12092300,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12092400,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12092500,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12092910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12092990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12093000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12099910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12099990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12101000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12112000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12113000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12114000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12115000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
121190,Unab,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
121190,Lovage,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119011,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119012,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119013,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119019,All goods other than Tukmaria,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119021,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119022,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119024,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119026,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119031,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119033,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119041,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119043,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119044,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119046,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119047,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119048,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119052,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119054,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119055,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119059,All goods other than Tukmaria,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12119090,All goods other than Tukmaria,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
12122110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12122910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12122990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12129100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12129200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12129300,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12129400,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12129910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12129920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12129990,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
12130000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12141000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
12149000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
13021300,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
14011000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
14012000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
14019010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
14019090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
14049010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
14049040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
14049060,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
14049070,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
14049090,All goods,25.8,0.0,0.0,India-UK CETA,29/2026-Customs
16021000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16022000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16023100,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16023200,All goods,80.0,0.0,0.0,India-UK CETA,29/2026-Customs
16023900,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16024100,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16024200,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16024900,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16025000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16029000,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16030010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
16030020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
16030090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041100,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041210,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041290,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041310,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041320,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041410,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041490,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041500,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041600,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041700,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041800,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16041900,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16042000,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16043100,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16043200,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16051000,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16052100,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16052900,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16053000,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16054000,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
16055100,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16055200,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16055300,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16055400,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16055500,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16055600,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16055700,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16055800,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16055900,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16056100,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16056200,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16056300,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
16056900,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
17011200,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17011310,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17011320,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17011390,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17011410,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17011420,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17011490,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17019100,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17019910,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17019990,All goods,90.0,0.0,0.0,India-UK CETA,29/2026-Customs
17021110,All goods,20.0,0.0,0.0,India-UK CETA,29/2026-Customs
17021190,All goods,20.0,0.0,0.0,India-UK CETA,29/2026-Customs
17021910,All goods,20.0,0.0,0.0,India-UK CETA,29/2026-Customs
17021990,All goods,20.0,0.0,0.0,India-UK CETA,29/2026-Customs
17022010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17022090,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
17023010,All goods,24.0,0.0,0.0,India-UK CETA,29/2026-Customs
17023020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17023031,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17023039,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17024010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17024020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17024031,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17024039,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17025000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17026010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17026090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17029010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17029020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17029030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17029040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17029050,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17029090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17039010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17039090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
17041000,All goods,40.5,0.0,0.0,India-UK CETA,29/2026-Customs
17049010,All goods,25.8,0.0,0.0,India-UK CETA,29/2026-Customs
17049020,All goods,25.8,0.0,0.0,India-UK CETA,29/2026-Customs
17049030,All goods,25.8,0.0,0.0,India-UK CETA,29/2026-Customs
17049090,All goods,27.0,0.0,0.0,India-UK CETA,29/2026-Customs
