Billing Document,Billing Date,Document Type,Company Code,Sales Organization,Distribution Channel,Division,Sold-to Party Name,Payer,Country Key,Material Description,Net Value,Currency,Reference Sales Order,Fiscal Year Period,Created By,Created On
1800000184,2024-05-23,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Technical Training Package,10000.0,EUR,SO-3156503,2024/05,A.KOK,2024-05-23
1800000185,2025-02-18,F2,NL01,NL01,10,00,Amsterdam Tech Solutions B.V.,Amsterdam Tech Solutions B.V.,Netherlands,Analytics Suite License (Annual),9585.98,EUR,SO-6769266,2025/02,BATCHJOB,2025-02-18
1800000186,2025-03-05,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Electric Motor EM-750,14945.1,EUR,SO-6072881,2025/03,BATCHJOB,2025-03-05
1800000188,2024-04-19,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Analytics Suite License (Annual),6348.25,EUR,SO-2746823,2024/04,M.DEVRIES,2024-04-19
1800000190,2024-10-30,F2,NL01,NL01,20,00,Bakker Elektronica B.V.,Bakker Elektronica B.V.,Netherlands,Standard Spare Parts Bundle,7726.78,EUR,SO-4720967,2024/10,R.JANSSEN,2024-10-30
1800000191,2024-12-10,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,PLC Programming Unit,26874.57,EUR,SO-9966850,2024/12,R.JANSSEN,2024-12-10
1800000193,2025-01-24,F2,NL01,NL01,20,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,Support Retainer Services,2026.01,EUR,SO-2652664,2025/01,M.DEVRIES,2025-01-24
1800000195,2024-12-19,F2,NL01,NL01,20,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Safety System Upgrade Kit,9806.7,EUR,SO-7799665,2024/12,S.BAKKER,2024-12-19
1800000196,2024-05-24,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Technical Training Package,32615.63,EUR,SO-5072170,2024/05,A.KOK,2024-05-24
1800000197,2025-03-12,F2,NL01,NL01,30,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Cloud Hosting Subscription (Annual),8261.39,EUR,SO-9840256,2025/03,BATCHJOB,2025-03-12
1800000199,2024-11-25,F2,NL01,NL01,10,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Warehouse Management Module,11109.09,EUR,SO-3705230,2024/11,S.BAKKER,2024-11-25
1800000201,2025-01-22,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Automation Controller Pro,14963.27,EUR,SO-2106971,2025/01,S.BAKKER,2025-01-22
1800000203,2024-10-03,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,ERP Connector License (Annual),26320.59,EUR,SO-6478905,2024/10,A.KOK,2024-10-03
1800000204,2025-03-03,F2,NL01,NL01,10,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Industrial Sensor Module X200,9846.54,EUR,SO-7708180,2025/03,S.BAKKER,2025-03-03
1800000205,2025-02-24,F2,NL01,NL01,20,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Custom Integration Services,15576.73,EUR,SO-6812048,2025/02,R.JANSSEN,2025-02-24
1800000206,2024-07-31,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Technical Training Package,9946.18,EUR,SO-3849755,2024/07,M.DEVRIES,2024-07-31
1800000207,2024-06-21,F2,NL01,NL01,30,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Hydraulic Pump Unit HP-450,6265.59,EUR,SO-2221845,2024/06,A.KOK,2024-06-21
1800000208,2024-11-12,F2,NL01,NL01,10,00,Rotterdam Haven Diensten B.V.,Rotterdam Haven Diensten B.V.,Netherlands,Custom Integration Services,34000.0,EUR,SO-6687665,2024/11,S.BAKKER,2024-11-12
1800000210,2025-01-07,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Implementation Consulting Services,25229.37,EUR,SO-7030986,2025/01,BATCHJOB,2025-01-07
1800000211,2025-01-29,G2,NL01,NL01,20,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Standard Spare Parts Bundle,-1737.3,EUR,SO-9634452,2025/01,M.DEVRIES,2025-01-29
1800000212,2024-06-13,F2,NL01,NL01,10,00,Rotterdam Haven Diensten B.V.,Rotterdam Haven Diensten B.V.,Netherlands,Data Migration Services,8481.03,EUR,SO-1069749,2024/06,R.JANSSEN,2024-06-13
1800000214,2024-05-30,F2,NL01,NL01,10,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Standard Spare Parts Bundle,15813.38,EUR,SO-7221476,2024/05,BATCHJOB,2024-05-30
1800000215,2024-05-14,F2,NL01,NL01,10,00,Van Leeuwen Staal B.V.,Van Leeuwen Staal B.V.,Netherlands,Industrial Network Switch NS-24,25920.94,EUR,SO-2295322,2024/05,M.DEVRIES,2024-05-14
1800000216,2025-02-06,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Annual Maintenance Contract,22235.06,EUR,SO-7669864,2025/02,A.KOK,2025-02-06
1800000218,2024-09-23,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Implementation Consulting Services,20395.09,EUR,SO-1767304,2024/09,M.DEVRIES,2024-09-23
1800000220,2025-01-23,G2,NL01,NL01,20,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Conveyor Belt System CB-12,-4371.04,EUR,SO-5654783,2025/01,S.BAKKER,2025-01-23
1800000221,2025-03-28,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,PLC Programming Unit,16629.87,EUR,SO-6351299,2025/03,S.BAKKER,2025-03-28
1800000222,2025-02-10,F2,NL01,NL01,20,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Cloud Hosting Subscription (Annual),6793.91,EUR,SO-3774542,2025/02,A.KOK,2025-02-10
1800000224,2025-01-31,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Technical Training Package,13675.82,EUR,SO-9349271,2025/01,A.KOK,2025-01-31
1800000226,2024-10-31,F2,NL01,NL01,20,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,PLC Programming Unit,20000.0,EUR,SO-7639297,2024/10,S.BAKKER,2024-10-31
1800000227,2024-05-22,F2,NL01,NL01,30,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,ERP Connector License (Annual),12000.0,EUR,SO-2848492,2024/05,R.JANSSEN,2024-05-22
1800000229,2024-10-17,F2,NL01,NL01,30,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Safety System Upgrade Kit,45395.03,EUR,SO-3237482,2024/10,R.JANSSEN,2024-10-17
1800000230,2024-06-12,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Analytics Suite License (Annual),5312.59,EUR,SO-5951863,2024/06,S.BAKKER,2024-06-12
1800000231,2024-10-04,F2,NL01,NL01,10,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,ERP Connector License (Annual),8090.17,EUR,SO-6339582,2024/10,BATCHJOB,2024-10-04
1800000232,2025-03-14,F2,NL01,NL01,30,00,Amsterdam Tech Solutions B.V.,Amsterdam Tech Solutions B.V.,Netherlands,Sensor Calibration Kit,5626.14,EUR,SO-4863577,2025/03,S.BAKKER,2025-03-14
1800000233,2025-01-11,F2,NL01,NL01,10,00,Van der Berg Logistiek B.V.,Van der Berg Logistiek B.V.,Netherlands,Industrial Sensor Module X200,9974.48,EUR,SO-4326164,2025/01,BATCHJOB,2025-01-11
1800000235,2024-10-09,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Custom Integration Services,9881.29,EUR,SO-5399492,2024/10,S.BAKKER,2024-10-09
1800000237,2024-12-13,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Annual Maintenance Contract,6627.01,EUR,SO-4978633,2024/12,M.DEVRIES,2024-12-13
1800000238,2024-08-20,F2,NL01,NL01,10,00,Peters Automatisering B.V.,Peters Automatisering B.V.,Netherlands,Annual Maintenance Contract,15500.29,EUR,SO-9805499,2024/08,M.DEVRIES,2024-08-20
1800000240,2025-03-05,F2,NL01,NL01,10,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Analytics Suite License (Annual),5866.9,EUR,SO-2627669,2025/03,A.KOK,2025-03-05
1800000242,2024-06-04,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,PLC Programming Unit,6852.31,EUR,SO-6443257,2024/06,S.BAKKER,2024-06-04
1800000244,2025-03-25,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Sensor Module X200,12000.63,EUR,SO-8732118,2025/03,M.DEVRIES,2025-03-25
1800000245,2024-05-13,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Electric Motor EM-750,9000.0,EUR,SO-3151598,2024/05,M.DEVRIES,2024-05-13
1800000247,2024-11-21,F2,NL01,NL01,20,00,Rotterdam Haven Diensten B.V.,Rotterdam Haven Diensten B.V.,Netherlands,Analytics Suite License (Annual),5270.11,EUR,SO-6675431,2024/11,S.BAKKER,2024-11-21
1800000249,2024-08-26,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Hydraulic Pump Unit HP-450,7573.32,EUR,SO-5313905,2024/08,M.DEVRIES,2024-08-26
1800000250,2024-12-16,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Electric Motor EM-750,2808.38,EUR,SO-8945569,2024/12,S.BAKKER,2024-12-16
1800000251,2024-05-21,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Automation Controller Pro,13620.6,EUR,SO-7694788,2024/05,A.KOK,2024-05-21
1800000253,2025-02-21,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Safety System Upgrade Kit,18629.18,EUR,SO-6770056,2025/02,A.KOK,2025-02-21
1800000255,2024-10-15,F2,NL01,NL01,30,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Sensor Calibration Kit,3000.0,EUR,SO-4149461,2024/10,M.DEVRIES,2024-10-15
1800000257,2024-09-05,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Cloud Hosting Subscription (Annual),8506.59,EUR,SO-3979402,2024/09,BATCHJOB,2024-09-05
1800000259,2024-07-10,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Warehouse Management Module,7812.24,EUR,SO-6367114,2024/07,M.DEVRIES,2024-07-10
1800000261,2025-02-26,F2,NL01,NL01,10,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,Industrial Sensor Module X200,11856.58,EUR,SO-5467701,2025/02,R.JANSSEN,2025-02-26
1800000262,2024-11-14,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Support Retainer Services,33328.87,EUR,SO-1761474,2024/11,S.BAKKER,2024-11-14
1800000264,2024-05-08,F2,NL01,NL01,10,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Standard Spare Parts Bundle,23553.68,EUR,SO-8646602,2024/05,R.JANSSEN,2024-05-08
1800000265,2025-03-11,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Custom Integration Services,2536.45,EUR,SO-6628966,2025/03,A.KOK,2025-03-11
1800000266,2024-07-12,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Industrial Network Switch NS-24,24286.23,EUR,SO-4274280,2024/07,M.DEVRIES,2024-07-12
1800000267,2025-02-19,G2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Sensor Calibration Kit,-4581.45,EUR,SO-5850350,2025/02,R.JANSSEN,2025-02-19
1800000269,2024-06-03,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Technical Training Package,25963.96,EUR,SO-6235204,2024/06,S.BAKKER,2024-06-03
1800000271,2024-05-15,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Analytics Suite License (Annual),22588.02,EUR,SO-1856906,2024/05,M.DEVRIES,2024-05-15
1800000273,2025-03-24,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Cloud Hosting Subscription (Annual),11288.62,EUR,SO-6910903,2025/03,A.KOK,2025-03-24
1800000275,2024-11-28,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Network Switch NS-24,3321.52,EUR,SO-3235754,2024/11,R.JANSSEN,2024-11-28
1800000277,2024-05-17,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Hydraulic Pump Unit HP-450,7526.36,EUR,SO-6453541,2024/05,BATCHJOB,2024-05-17
1800000278,2025-03-18,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Automation Controller Pro,8908.79,EUR,SO-2966305,2025/03,A.KOK,2025-03-18
1800000280,2024-10-31,F2,NL01,NL01,20,00,Amsterdam Tech Solutions B.V.,Amsterdam Tech Solutions B.V.,Netherlands,ERP Connector License (Annual),9389.32,EUR,SO-3789297,2024/10,BATCHJOB,2024-10-31
1800000282,2024-04-11,F2,NL01,NL01,30,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Annual Maintenance Contract,9983.85,EUR,SO-6686542,2024/04,R.JANSSEN,2024-04-11
1800000284,2025-01-20,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,PLC Programming Unit,15982.46,EUR,SO-9439101,2025/01,BATCHJOB,2025-01-20
1800000286,2025-01-13,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Standard Spare Parts Bundle,14160.25,EUR,SO-9225034,2025/01,M.DEVRIES,2025-01-13
1800000288,2024-10-30,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Hydraulic Pump Unit HP-450,8344.06,EUR,SO-9920338,2024/10,S.BAKKER,2024-10-30
1800000290,2024-12-26,F2,NL01,NL01,20,00,Bakker Elektronica B.V.,Bakker Elektronica B.V.,Netherlands,Industrial Network Switch NS-24,23500.0,EUR,SO-4430160,2024/12,S.BAKKER,2024-12-26
1800000292,2024-12-03,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Standard Spare Parts Bundle,3820.56,EUR,SO-5495250,2024/12,R.JANSSEN,2024-12-03
1800000293,2024-12-02,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Annual Maintenance Contract,4900.41,EUR,SO-7068429,2024/12,S.BAKKER,2024-12-02
1800000294,2025-03-24,F2,NL01,NL01,10,00,Van Leeuwen Staal B.V.,Van Leeuwen Staal B.V.,Netherlands,Sensor Calibration Kit,10787.31,EUR,SO-9493190,2025/03,BATCHJOB,2025-03-24
1800000295,2025-02-11,F2,NL01,NL01,10,00,Van Leeuwen Staal B.V.,Van Leeuwen Staal B.V.,Netherlands,Cloud Hosting Subscription (Annual),7219.95,EUR,SO-7437091,2025/02,BATCHJOB,2025-02-11
1800000296,2024-05-06,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Technical Training Package,4599.82,EUR,SO-5423191,2024/05,S.BAKKER,2024-05-06
1800000298,2024-10-25,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Cloud Hosting Subscription (Annual),9092.19,EUR,SO-5006820,2024/10,A.KOK,2024-10-25
1800000299,2024-09-16,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Cloud Hosting Subscription (Annual),11659.19,EUR,SO-1722554,2024/09,BATCHJOB,2024-09-16
1800000301,2025-03-13,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Technical Training Package,7088.28,EUR,SO-2483311,2025/03,A.KOK,2025-03-13
1800000302,2024-07-02,F2,NL01,NL01,20,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,ERP Connector License (Annual),2070.31,EUR,SO-3751707,2024/07,R.JANSSEN,2024-07-02
1800000304,2025-02-26,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Technical Training Package,18684.68,EUR,SO-2427070,2025/02,S.BAKKER,2025-02-26
1800000306,2024-12-26,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,ERP Connector License (Annual),10689.4,EUR,SO-6905525,2024/12,A.KOK,2024-12-26
1800000308,2024-10-24,F2,NL01,NL01,10,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Sensor Calibration Kit,13126.46,EUR,SO-5428178,2024/10,M.DEVRIES,2024-10-24
1800000310,2025-02-28,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,ERP Connector License (Annual),15500.0,EUR,SO-7445198,2025/02,R.JANSSEN,2025-02-28
1800000311,2025-01-13,F2,NL01,NL01,10,00,Kok Software B.V.,Kok Software B.V.,Netherlands,ERP Connector License (Annual),6690.82,EUR,SO-4232309,2025/01,S.BAKKER,2025-01-13
1800000313,2024-12-05,F2,NL01,NL01,20,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Warehouse Management Module,15942.64,EUR,SO-2966351,2024/12,S.BAKKER,2024-12-05
1800000315,2024-04-29,F2,NL01,NL01,20,00,Kok Software B.V.,Kok Software B.V.,Netherlands,Electric Motor EM-750,26411.88,EUR,SO-8573383,2024/04,S.BAKKER,2024-04-29
1800000317,2024-06-21,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Annual Maintenance Contract,21095.19,EUR,SO-5327874,2024/06,S.BAKKER,2024-06-21
1800000318,2024-11-06,F2,NL01,NL01,20,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Implementation Consulting Services,14209.11,EUR,SO-4923340,2024/11,M.DEVRIES,2024-11-06
1800000320,2024-12-25,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Industrial Sensor Module X200,20515.25,EUR,SO-6601712,2024/12,R.JANSSEN,2024-12-25
1800000322,2024-08-22,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Data Migration Services,6483.36,EUR,SO-3033977,2024/08,BATCHJOB,2024-08-22
1800000324,2025-01-06,F2,NL01,NL01,10,00,Rotterdam Haven Diensten B.V.,Rotterdam Haven Diensten B.V.,Netherlands,Implementation Consulting Services,14000.0,EUR,SO-2473671,2025/01,S.BAKKER,2025-01-06
1800000325,2024-09-04,F2,NL01,NL01,20,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Warehouse Management Module,19467.45,EUR,SO-6134835,2024/09,BATCHJOB,2024-09-04
1800000326,2024-10-14,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Cloud Hosting Subscription (Annual),11874.1,EUR,SO-3893669,2024/10,A.KOK,2024-10-14
1800000327,2024-05-03,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Support Retainer Services,15548.45,EUR,SO-6473865,2024/05,M.DEVRIES,2024-05-03
1800000328,2024-10-31,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Safety System Upgrade Kit,2900.72,EUR,SO-8111552,2024/10,S.BAKKER,2024-10-31
1800000330,2025-01-16,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Automation Controller Pro,13954.87,EUR,SO-1640423,2025/01,BATCHJOB,2025-01-16
1800000331,2024-04-04,F2,NL01,NL01,20,00,Rotterdam Haven Diensten B.V.,Rotterdam Haven Diensten B.V.,Netherlands,Cloud Hosting Subscription (Annual),42583.81,EUR,SO-8066847,2024/04,S.BAKKER,2024-04-04
1800000333,2025-03-04,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Implementation Consulting Services,5398.1,EUR,SO-4743845,2025/03,A.KOK,2025-03-04
1800000334,2024-09-13,F2,NL01,NL01,10,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Automation Controller Pro,11967.29,EUR,SO-4944547,2024/09,R.JANSSEN,2024-09-13
1800000335,2024-09-27,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Custom Integration Services,29882.64,EUR,SO-3700601,2024/09,R.JANSSEN,2024-09-27
1800000337,2025-01-01,F2,NL01,NL01,30,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Industrial Sensor Module X200,4000.0,EUR,SO-1861915,2025/01,S.BAKKER,2025-01-01
1800000339,2025-02-24,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,ERP Connector License (Annual),10668.36,EUR,SO-3346305,2025/02,A.KOK,2025-02-24
1800000340,2024-11-14,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Technical Training Package,20178.03,EUR,SO-6728967,2024/11,A.KOK,2024-11-14
1800000341,2024-04-10,F2,NL01,NL01,30,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,ERP Connector License (Annual),5407.26,EUR,SO-2758890,2024/04,R.JANSSEN,2024-04-10
1800000342,2024-11-05,F2,NL01,NL01,10,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Conveyor Belt System CB-12,3822.57,EUR,SO-9730802,2024/11,BATCHJOB,2024-11-05
1800000343,2025-01-29,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Cloud Hosting Subscription (Annual),9500.0,EUR,SO-6515148,2025/01,M.DEVRIES,2025-01-29
1800000345,2024-09-18,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Sensor Calibration Kit,24000.0,EUR,SO-6294765,2024/09,R.JANSSEN,2024-09-18
1800000347,2024-05-21,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Annual Maintenance Contract,9500.0,EUR,SO-7191807,2024/05,A.KOK,2024-05-21
1800000348,2024-07-16,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Electric Motor EM-750,17876.15,EUR,SO-4582777,2024/07,BATCHJOB,2024-07-16
1800000350,2025-01-10,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Warehouse Management Module,4737.73,EUR,SO-3031931,2025/01,S.BAKKER,2025-01-10
1800000352,2025-01-02,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Cloud Hosting Subscription (Annual),6192.05,EUR,SO-2454462,2025/01,M.DEVRIES,2025-01-02
1800000354,2024-12-05,F2,NL01,NL01,30,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Support Retainer Services,33440.41,EUR,SO-4672400,2024/12,R.JANSSEN,2024-12-05
1800000356,2024-12-30,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,ERP Connector License (Annual),9000.0,EUR,SO-8602748,2024/12,M.DEVRIES,2024-12-30
1800000357,2024-05-02,F2,NL01,NL01,30,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Hydraulic Pump Unit HP-450,13127.76,EUR,SO-5505312,2024/05,M.DEVRIES,2024-05-02
1800000359,2025-03-11,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Implementation Consulting Services,11000.0,EUR,SO-9153122,2025/03,M.DEVRIES,2025-03-11
1800000361,2025-01-15,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Standard Spare Parts Bundle,12013.05,EUR,SO-4406762,2025/01,S.BAKKER,2025-01-15
1800000363,2025-03-03,F2,NL01,NL01,20,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,PLC Programming Unit,6623.88,EUR,SO-5502863,2025/03,R.JANSSEN,2025-03-03
1800000364,2025-03-14,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,ERP Connector License (Annual),45152.19,EUR,SO-9726308,2025/03,A.KOK,2025-03-14
1800000365,2025-01-27,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Custom Integration Services,30586.88,EUR,SO-6304365,2025/01,M.DEVRIES,2025-01-27
