entry_id,posting_date,entry_date,account_code,account_name,debit,credit,narration,posted_by
JV00121,22-04-2024,22-04-2024,1362,Employee benefits payable,0.0,170841.0,Payroll for the month,priya.sharma
JV00122,13-02-2025,13-02-2025,4409,Freight outward,7110.0,0.0,Outward freight,priya.sharma
JV00122,13-02-2025,13-02-2025,1332,Trade payables - other than micro and small,0.0,7110.0,Outward freight,priya.sharma
JV00123,23-10-2024,23-10-2024,4409,Freight outward,49550.0,0.0,Outward freight,amit.deshpande
JV00123,23-10-2024,23-10-2024,1332,Trade payables - other than micro and small,0.0,49550.0,Outward freight,amit.deshpande
JV00124,24-03-2025,24-03-2025,4401,Power and fuel,280516.0,0.0,Electricity charges,amit.deshpande
JV00124,24-03-2025,24-03-2025,1332,Trade payables - other than micro and small,0.0,280516.0,Electricity charges,amit.deshpande
JV00125,24-09-2024,24-09-2024,4409,Freight outward,11322.0,0.0,Outward freight,ravi.krishnan
JV00125,24-09-2024,24-09-2024,1332,Trade payables - other than micro and small,0.0,11322.0,Outward freight,ravi.krishnan
JV00126,19-11-2024,19-11-2024,4001,Cost of materials consumed,1174363.0,0.0,Purchase of raw material,amit.deshpande
JV00126,19-11-2024,19-11-2024,1332,Trade payables - other than micro and small,0.0,1174363.0,Purchase of raw material,amit.deshpande
JV00127,25-09-2024,25-09-2024,2282,Balances with banks in current accounts,971828.0,0.0,Collection from customer,ravi.krishnan
JV00127,25-09-2024,25-09-2024,2251,Trade receivables - considered good,0.0,971828.0,Collection from customer,ravi.krishnan
JV00128,28-08-2024,28-08-2024,2251,Trade receivables - considered good,667426.0,0.0,Sale invoice raised,amit.deshpande
JV00128,28-08-2024,28-08-2024,3001,Sale of manufactured goods,0.0,667426.0,Sale invoice raised,amit.deshpande
JV00129,11-04-2024,11-04-2024,4201,Salaries and wages,39601.0,0.0,Payroll for the month,ravi.krishnan
JV00129,11-04-2024,11-04-2024,1362,Employee benefits payable,0.0,39601.0,Payroll for the month,ravi.krishnan
JV00130,18-06-2024,18-06-2024,2282,Balances with banks in current accounts,65503.0,0.0,Collection from customer,priya.sharma
JV00130,18-06-2024,18-06-2024,2251,Trade receivables - considered good,0.0,65503.0,Collection from customer,priya.sharma
JV00131,09-01-2025,09-01-2025,4201,Salaries and wages,213888.0,0.0,Payroll for the month,amit.deshpande
JV00131,09-01-2025,09-01-2025,1362,Employee benefits payable,0.0,213888.0,Payroll for the month,amit.deshpande
JV00132,13-08-2024,13-08-2024,2251,Trade receivables - considered good,1097917.0,0.0,Sale invoice raised,priya.sharma
JV00132,13-08-2024,13-08-2024,3001,Sale of manufactured goods,0.0,1097917.0,Sale invoice raised,priya.sharma
JV00133,31-12-2024,31-12-2024,4409,Freight outward,6355.0,0.0,Outward freight,amit.deshpande
JV00133,31-12-2024,31-12-2024,1332,Trade payables - other than micro and small,0.0,6355.0,Outward freight,amit.deshpande
JV00134,12-03-2025,12-03-2025,4401,Power and fuel,10762.0,0.0,Electricity charges,ravi.krishnan
JV00134,12-03-2025,12-03-2025,1332,Trade payables - other than micro and small,0.0,10762.0,Electricity charges,ravi.krishnan
JV00135,05-07-2024,05-07-2024,4409,Freight outward,30473.0,0.0,Outward freight,priya.sharma
JV00135,05-07-2024,05-07-2024,1332,Trade payables - other than micro and small,0.0,30473.0,Outward freight,priya.sharma
JV00136,21-03-2025,21-03-2025,4409,Freight outward,87765.0,0.0,Outward freight,ravi.krishnan
JV00136,21-03-2025,21-03-2025,1332,Trade payables - other than micro and small,0.0,87765.0,Outward freight,ravi.krishnan
JV00137,21-08-2024,21-08-2024,1332,Trade payables - other than micro and small,480059.0,0.0,Payment to supplier,ravi.krishnan
JV00137,21-08-2024,21-08-2024,2282,Balances with banks in current accounts,0.0,480059.0,Payment to supplier,ravi.krishnan
JV00138,12-03-2025,12-03-2025,4409,Freight outward,32319.0,0.0,Outward freight,amit.deshpande
JV00138,12-03-2025,12-03-2025,1332,Trade payables - other than micro and small,0.0,32319.0,Outward freight,amit.deshpande
JV00139,20-05-2024,20-05-2024,4409,Freight outward,31321.0,0.0,Outward freight,amit.deshpande
JV00139,20-05-2024,20-05-2024,1332,Trade payables - other than micro and small,0.0,31321.0,Outward freight,amit.deshpande
JV00140,14-05-2024,14-05-2024,4201,Salaries and wages,40739.0,0.0,Payroll for the month,amit.deshpande
JV00140,14-05-2024,14-05-2024,1362,Employee benefits payable,0.0,40739.0,Payroll for the month,amit.deshpande
JV00141,02-01-2025,02-01-2025,4402,Repairs to machinery,186877.0,0.0,Machinery repairs,priya.sharma
JV00141,02-01-2025,02-01-2025,1332,Trade payables - other than micro and small,0.0,186877.0,Machinery repairs,priya.sharma
JV00142,01-01-2025,01-01-2025,4001,Cost of materials consumed,474968.0,0.0,Purchase of raw material,ravi.krishnan
JV00142,01-01-2025,01-01-2025,1332,Trade payables - other than micro and small,0.0,474968.0,Purchase of raw material,ravi.krishnan
JV00143,12-02-2025,12-02-2025,4409,Freight outward,13579.0,0.0,Outward freight,ravi.krishnan
JV00143,12-02-2025,12-02-2025,1332,Trade payables - other than micro and small,0.0,13579.0,Outward freight,ravi.krishnan
JV00144,12-06-2024,12-06-2024,2251,Trade receivables - considered good,2412519.0,0.0,Sale invoice raised,priya.sharma
JV00144,12-06-2024,12-06-2024,3001,Sale of manufactured goods,0.0,2412519.0,Sale invoice raised,priya.sharma
JV00145,23-12-2024,23-12-2024,1332,Trade payables - other than micro and small,237725.0,0.0,Payment to supplier,amit.deshpande
JV00145,23-12-2024,23-12-2024,2282,Balances with banks in current accounts,0.0,237725.0,Payment to supplier,amit.deshpande
JV00146,06-09-2024,06-09-2024,1332,Trade payables - other than micro and small,101360.0,0.0,Payment to supplier,amit.deshpande
JV00146,06-09-2024,06-09-2024,2282,Balances with banks in current accounts,0.0,101360.0,Payment to supplier,amit.deshpande
JV00147,18-07-2024,18-07-2024,4001,Cost of materials consumed,1111744.0,0.0,Purchase of raw material,ravi.krishnan
JV00147,18-07-2024,18-07-2024,1332,Trade payables - other than micro and small,0.0,1111744.0,Purchase of raw material,ravi.krishnan
JV00148,28-06-2024,28-06-2024,1332,Trade payables - other than micro and small,1702106.0,0.0,Payment to supplier,amit.deshpande
JV00148,28-06-2024,28-06-2024,2282,Balances with banks in current accounts,0.0,1702106.0,Payment to supplier,amit.deshpande
JV00149,20-12-2024,20-12-2024,1332,Trade payables - other than micro and small,713520.0,0.0,Payment to supplier,amit.deshpande
JV00149,20-12-2024,20-12-2024,2282,Balances with banks in current accounts,0.0,713520.0,Payment to supplier,amit.deshpande
JV00150,24-05-2024,24-05-2024,1332,Trade payables - other than micro and small,235358.0,0.0,Payment to supplier,ravi.krishnan
JV00150,24-05-2024,24-05-2024,2282,Balances with banks in current accounts,0.0,235358.0,Payment to supplier,ravi.krishnan
JV00151,19-08-2024,19-08-2024,4402,Repairs to machinery,14110.0,0.0,Machinery repairs,ravi.krishnan
JV00151,19-08-2024,19-08-2024,1332,Trade payables - other than micro and small,0.0,14110.0,Machinery repairs,ravi.krishnan
JV00152,19-08-2024,19-08-2024,4402,Repairs to machinery,250586.0,0.0,Machinery repairs,priya.sharma
JV00152,19-08-2024,19-08-2024,1332,Trade payables - other than micro and small,0.0,250586.0,Machinery repairs,priya.sharma
JV00153,20-09-2024,20-09-2024,4201,Salaries and wages,34099.0,0.0,Payroll for the month,ravi.krishnan
JV00153,20-09-2024,20-09-2024,1362,Employee benefits payable,0.0,34099.0,Payroll for the month,ravi.krishnan
JV00154,29-11-2024,29-11-2024,4409,Freight outward,206438.0,0.0,Outward freight,priya.sharma
JV00154,29-11-2024,29-11-2024,1332,Trade payables - other than micro and small,0.0,206438.0,Outward freight,priya.sharma
JV00155,28-08-2024,28-08-2024,4402,Repairs to machinery,57100.0,0.0,Machinery repairs,ravi.krishnan
JV00155,28-08-2024,28-08-2024,1332,Trade payables - other than micro and small,0.0,57100.0,Machinery repairs,ravi.krishnan
JV00156,19-04-2024,19-04-2024,4402,Repairs to machinery,258488.0,0.0,Machinery repairs,amit.deshpande
JV00156,19-04-2024,19-04-2024,1332,Trade payables - other than micro and small,0.0,258488.0,Machinery repairs,amit.deshpande
JV00157,26-03-2025,26-03-2025,1332,Trade payables - other than micro and small,25202.0,0.0,Payment to supplier,priya.sharma
JV00157,26-03-2025,26-03-2025,2282,Balances with banks in current accounts,0.0,25202.0,Payment to supplier,priya.sharma
JV00158,26-08-2024,26-08-2024,4001,Cost of materials consumed,366170.0,0.0,Purchase of raw material,amit.deshpande
JV00158,26-08-2024,26-08-2024,1332,Trade payables - other than micro and small,0.0,366170.0,Purchase of raw material,amit.deshpande
JV00159,28-08-2024,28-08-2024,4401,Power and fuel,319695.0,0.0,Electricity charges,priya.sharma
JV00159,28-08-2024,28-08-2024,1332,Trade payables - other than micro and small,0.0,319695.0,Electricity charges,priya.sharma
JV00160,14-10-2024,14-10-2024,4001,Cost of materials consumed,218675.0,0.0,Purchase of raw material,priya.sharma
JV00160,14-10-2024,14-10-2024,1332,Trade payables - other than micro and small,0.0,218675.0,Purchase of raw material,priya.sharma
JV00161,29-07-2024,29-07-2024,4409,Freight outward,208497.0,0.0,Outward freight,amit.deshpande
JV00161,29-07-2024,29-07-2024,1332,Trade payables - other than micro and small,0.0,208497.0,Outward freight,amit.deshpande
JV00162,11-12-2024,11-12-2024,4409,Freight outward,33649.0,0.0,Outward freight,priya.sharma
JV00162,11-12-2024,11-12-2024,1332,Trade payables - other than micro and small,0.0,33649.0,Outward freight,priya.sharma
JV00163,28-05-2024,28-05-2024,4401,Power and fuel,183523.0,0.0,Electricity charges,amit.deshpande
JV00163,28-05-2024,28-05-2024,1332,Trade payables - other than micro and small,0.0,183523.0,Electricity charges,amit.deshpande
JV00164,22-07-2024,22-07-2024,4409,Freight outward,16568.0,0.0,Outward freight,amit.deshpande
JV00164,22-07-2024,22-07-2024,1332,Trade payables - other than micro and small,0.0,16568.0,Outward freight,amit.deshpande
JV00165,22-08-2024,22-08-2024,4402,Repairs to machinery,8625.0,0.0,Machinery repairs,ravi.krishnan
JV00165,22-08-2024,22-08-2024,1332,Trade payables - other than micro and small,0.0,8625.0,Machinery repairs,ravi.krishnan
JV00166,29-11-2024,29-11-2024,2282,Balances with banks in current accounts,82229.0,0.0,Collection from customer,amit.deshpande
JV00166,29-11-2024,29-11-2024,2251,Trade receivables - considered good,0.0,82229.0,Collection from customer,amit.deshpande
JV00167,30-04-2024,30-04-2024,1332,Trade payables - other than micro and small,47611.0,0.0,Payment to supplier,amit.deshpande
JV00167,30-04-2024,30-04-2024,2282,Balances with banks in current accounts,0.0,47611.0,Payment to supplier,amit.deshpande
JV00168,06-03-2025,06-03-2025,2251,Trade receivables - considered good,57366.0,0.0,Sale invoice raised,ravi.krishnan
JV00168,06-03-2025,06-03-2025,3001,Sale of manufactured goods,0.0,57366.0,Sale invoice raised,ravi.krishnan
JV00169,05-02-2025,05-02-2025,4201,Salaries and wages,528972.0,0.0,Payroll for the month,ravi.krishnan
JV00169,05-02-2025,05-02-2025,1362,Employee benefits payable,0.0,528972.0,Payroll for the month,ravi.krishnan
JV00170,24-02-2025,24-02-2025,4402,Repairs to machinery,48409.0,0.0,Machinery repairs,amit.deshpande
JV00170,24-02-2025,24-02-2025,1332,Trade payables - other than micro and small,0.0,48409.0,Machinery repairs,amit.deshpande
JV00171,31-03-2025,31-03-2025,1332,Trade payables - other than micro and small,431449.0,0.0,Payment to supplier,ravi.krishnan
JV00171,31-03-2025,31-03-2025,2282,Balances with banks in current accounts,0.0,431449.0,Payment to supplier,ravi.krishnan
JV00172,14-01-2025,14-01-2025,2282,Balances with banks in current accounts,83093.0,0.0,Collection from customer,amit.deshpande
JV00172,14-01-2025,14-01-2025,2251,Trade receivables - considered good,0.0,83093.0,Collection from customer,amit.deshpande
JV00173,19-12-2024,19-12-2024,1332,Trade payables - other than micro and small,927379.0,0.0,Payment to supplier,ravi.krishnan
JV00173,19-12-2024,19-12-2024,2282,Balances with banks in current accounts,0.0,927379.0,Payment to supplier,ravi.krishnan
JV00174,25-10-2024,25-10-2024,1332,Trade payables - other than micro and small,838118.0,0.0,Payment to supplier,ravi.krishnan
JV00174,25-10-2024,25-10-2024,2282,Balances with banks in current accounts,0.0,838118.0,Payment to supplier,ravi.krishnan
JV00175,07-03-2025,07-03-2025,4409,Freight outward,4941.0,0.0,Outward freight,priya.sharma
JV00175,07-03-2025,07-03-2025,1332,Trade payables - other than micro and small,0.0,4941.0,Outward freight,priya.sharma
JV00176,12-04-2024,12-04-2024,4001,Cost of materials consumed,82477.0,0.0,Purchase of raw material,ravi.krishnan
JV00176,12-04-2024,12-04-2024,1332,Trade payables - other than micro and small,0.0,82477.0,Purchase of raw material,ravi.krishnan
JV00177,30-01-2025,30-01-2025,2251,Trade receivables - considered good,162544.0,0.0,Sale invoice raised,amit.deshpande
JV00177,30-01-2025,30-01-2025,3001,Sale of manufactured goods,0.0,162544.0,Sale invoice raised,amit.deshpande
JV00178,03-01-2025,03-01-2025,4409,Freight outward,5102.0,0.0,Outward freight,ravi.krishnan
JV00178,03-01-2025,03-01-2025,1332,Trade payables - other than micro and small,0.0,5102.0,Outward freight,ravi.krishnan
JV00179,07-05-2024,07-05-2024,2282,Balances with banks in current accounts,76838.0,0.0,Collection from customer,priya.sharma
JV00179,07-05-2024,07-05-2024,2251,Trade receivables - considered good,0.0,76838.0,Collection from customer,priya.sharma
JV00180,15-01-2025,15-01-2025,2282,Balances with banks in current accounts,419013.0,0.0,Collection from customer,priya.sharma
JV00180,15-01-2025,15-01-2025,2251,Trade receivables - considered good,0.0,419013.0,Collection from customer,priya.sharma
JV00181,04-07-2024,04-07-2024,4401,Power and fuel,671477.0,0.0,Electricity charges,ravi.krishnan
JV00181,04-07-2024,04-07-2024,1332,Trade payables - other than micro and small,0.0,671477.0,Electricity charges,ravi.krishnan
JV00182,24-05-2024,24-05-2024,4001,Cost of materials consumed,33808.0,0.0,Purchase of raw material,amit.deshpande
JV00182,24-05-2024,24-05-2024,1332,Trade payables - other than micro and small,0.0,33808.0,Purchase of raw material,amit.deshpande
JV00183,21-06-2024,21-06-2024,4402,Repairs to machinery,13869.0,0.0,Machinery repairs,amit.deshpande
JV00183,21-06-2024,21-06-2024,1332,Trade payables - other than micro and small,0.0,13869.0,Machinery repairs,amit.deshpande
JV00184,18-09-2024,18-09-2024,4409,Freight outward,156965.0,0.0,Outward freight,priya.sharma
JV00184,18-09-2024,18-09-2024,1332,Trade payables - other than micro and small,0.0,156965.0,Outward freight,priya.sharma
JV00185,13-11-2024,13-11-2024,4201,Salaries and wages,1163830.0,0.0,Payroll for the month,amit.deshpande
JV00185,13-11-2024,13-11-2024,1362,Employee benefits payable,0.0,1163830.0,Payroll for the month,amit.deshpande
JV00186,25-10-2024,25-10-2024,4001,Cost of materials consumed,194720.0,0.0,Purchase of raw material,ravi.krishnan
JV00186,25-10-2024,25-10-2024,1332,Trade payables - other than micro and small,0.0,194720.0,Purchase of raw material,ravi.krishnan
JV00187,20-02-2025,20-02-2025,4201,Salaries and wages,122366.0,0.0,Payroll for the month,amit.deshpande
JV00187,20-02-2025,20-02-2025,1362,Employee benefits payable,0.0,122366.0,Payroll for the month,amit.deshpande
JV00188,19-08-2024,19-08-2024,4409,Freight outward,5577.0,0.0,Outward freight,ravi.krishnan
JV00188,19-08-2024,19-08-2024,1332,Trade payables - other than micro and small,0.0,5577.0,Outward freight,ravi.krishnan
JV00189,06-08-2024,06-08-2024,4201,Salaries and wages,543482.0,0.0,Payroll for the month,amit.deshpande
JV00189,06-08-2024,06-08-2024,1362,Employee benefits payable,0.0,543482.0,Payroll for the month,amit.deshpande
JV00190,18-03-2025,18-03-2025,1332,Trade payables - other than micro and small,142096.0,0.0,Payment to supplier,amit.deshpande
JV00190,18-03-2025,18-03-2025,2282,Balances with banks in current accounts,0.0,142096.0,Payment to supplier,amit.deshpande
JV00191,11-02-2025,11-02-2025,4409,Freight outward,7617.0,0.0,Outward freight,amit.deshpande
JV00191,11-02-2025,11-02-2025,1332,Trade payables - other than micro and small,0.0,7617.0,Outward freight,amit.deshpande
JV00192,22-08-2024,22-08-2024,4402,Repairs to machinery,43894.0,0.0,Machinery repairs,priya.sharma
JV00192,22-08-2024,22-08-2024,1332,Trade payables - other than micro and small,0.0,43894.0,Machinery repairs,priya.sharma
JV00193,25-12-2024,25-12-2024,2282,Balances with banks in current accounts,1862217.0,0.0,Collection from customer,amit.deshpande
JV00193,25-12-2024,25-12-2024,2251,Trade receivables - considered good,0.0,1862217.0,Collection from customer,amit.deshpande
JV00194,10-05-2024,10-05-2024,1332,Trade payables - other than micro and small,83410.0,0.0,Payment to supplier,ravi.krishnan
JV00194,10-05-2024,10-05-2024,2282,Balances with banks in current accounts,0.0,83410.0,Payment to supplier,ravi.krishnan
JV00195,21-10-2024,21-10-2024,4401,Power and fuel,28531.0,0.0,Electricity charges,amit.deshpande
JV00195,21-10-2024,21-10-2024,1332,Trade payables - other than micro and small,0.0,28531.0,Electricity charges,amit.deshpande
JV00196,30-12-2024,30-12-2024,2251,Trade receivables - considered good,920344.0,0.0,Sale invoice raised,ravi.krishnan
JV00196,30-12-2024,30-12-2024,3001,Sale of manufactured goods,0.0,920344.0,Sale invoice raised,ravi.krishnan
